step,sat_id,plane_id,true_anomaly_deg,altitude_km,ecef_x_km,ecef_y_km,ecef_z_km,battery_pct,fuel_pct,temp_c,roll_deg,pitch_deg,yaw_deg,fault_wheel,fault_thruster,fault_sensor,in_safe_mode,in_recovery,eclipse,gs_los,action_thrust,action_roll_tq,action_pitch_tq,action_yaw_tq,reward,health_score
182,3,0,24.3528,550.0,6524.871,362.5179,2279.228,100.0,96.22,113.56,237.476,88.516,306.248,0,0,0,1,0,0,0,-0.5258,0.1056,-0.1652,-0.1155,0.1331,0.1
182,4,0,170.9023,550.0,-6545.5924,2071.6232,873.9787,100.0,97.06,127.42,336.926,267.135,279.192,0,0,0,1,0,0,0,-1.0,0.1355,-0.1548,-0.0222,-0.1,0.1
182,5,1,109.7931,550.0,-4322.1958,-1473.249,5200.8078,84.3,97.06,130.18,6.232,131.039,284.16,0,0,0,1,0,1,0,-0.3623,0.1044,-0.1016,-0.2032,-0.1,0.1
182,6,1,139.5729,550.0,-3741.9865,-4588.0269,3584.381,100.0,95.77,151.9,318.218,93.742,5.174,0,0,0,1,0,0,0,-0.0589,0.2537,-0.1214,-0.306,-0.1,0.1
182,7,1,30.2175,550.0,-800.7122,6286.5337,2781.833,100.0,98.86,126.79,297.441,94.142,114.385,0,0,0,1,0,0,0,-0.4144,0.0087,-0.1011,-0.1158,0.4212,0.1
182,8,1,191.5718,550.0,-599.2806,-6805.2729,-1108.7669,100.0,96.88,128.58,133.831,46.823,183.141,0,0,0,1,0,0,0,-0.9072,0.1045,-0.099,-0.0988,-0.1,0.1
182,9,1,142.5282,550.0,-3625.4842,-4842.3614,3362.6837,100.0,96.97,126.38,340.983,249.746,119.418,0,0,0,1,0,0,0,-0.9,0.025,-0.2315,0.0146,0.0409,0.1
183,0,0,124.9085,550.0,-3154.9492,4171.3616,4532.8004,100.0,96.97,130.05,140.397,350.465,87.094,0,0,0,1,0,0,0,-0.8445,-0.1628,-0.1891,0.1271,-0.0201,0.1
183,1,0,109.7256,550.0,-1460.3998,4323.9067,5203.0091,98.3,96.97,153.0,265.124,195.93,316.139,0,0,0,1,0,1,0,-0.4191,0.0566,-0.1371,-0.239,-0.1,0.1
183,2,0,79.6589,550.0,2075.2414,3745.1862,5437.5725,96.85,97.0,142.35,18.211,209.667,262.267,0,0,0,1,0,1,0,-0.1783,-0.2505,0.0115,-0.0178,-0.1,0.1
183,3,0,24.4284,550.0,6522.6506,360.6576,2285.869,100.0,96.22,113.99,231.787,86.089,296.248,0,0,0,1,0,0,0,-0.4707,-0.0624,-0.1204,-0.0429,0.1646,0.1
183,4,0,172.3577,550.0,-6590.1976,1982.2237,735.0687,100.0,97.06,127.84,327.097,268.068,271.352,0,0,0,1,0,0,0,-1.0,0.0174,-0.1216,0.0419,-0.1,0.1
183,5,1,110.1645,550.0,-4323.7325,-1511.4061,5188.5672,83.51,97.06,129.41,2.644,129.355,274.16,0,0,0,1,0,1,0,-0.732,-0.0184,-0.1648,-0.0909,-0.1,0.1
183,6,1,138.0735,550.0,-3802.4552,-4449.8843,3693.2513,100.0,95.77,152.36,319.837,92.202,355.174,0,0,0,1,0,0,0,-0.2357,0.1631,-0.134,-0.2714,-0.1,0.1
183,7,1,30.888,550.0,-843.1222,6256.0224,2837.5289,100.0,98.86,127.22,287.441,95.162,108.344,0,0,0,1,0,0,0,-0.1902,-0.2138,-0.0357,-0.0075,0.5362,0.1
183,8,1,192.8884,550.0,-508.6231,-6791.2823,-1232.8941,100.0,96.88,128.99,123.883,45.203,179.455,0,0,0,1,0,0,0,-0.7515,-0.0791,-0.0381,0.0024,-0.1,0.1
183,9,1,143.8771,550.0,-3574.8111,-4950.0739,3258.4867,100.0,96.97,126.82,340.014,249.382,110.274,0,0,0,1,0,0,0,-0.7013,-0.1737,-0.1779,0.1259,0.0402,0.1
184,0,0,126.007,550.0,-3265.549,4152.5494,4471.3269,100.0,96.97,130.49,133.432,350.292,77.215,0,0,0,1,0,0,0,-0.854,-0.0826,-0.2213,0.074,-0.013,0.1
184,1,0,109.4032,550.0,-1417.8729,4325.5153,5213.4244,97.48,96.97,152.24,265.691,195.087,306.139,0,0,0,1,0,1,0,-0.5813,0.0632,-0.1648,-0.1865,-0.1,0.1
184,2,0,81.3349,550.0,1888.6525,3804.6063,5464.2661,96.06,97.0,141.57,8.211,206.612,262.959,0,0,0,1,0,1,0,-0.1138,-0.2258,0.0054,-0.0243,-10.1,0.1
184,3,0,24.5264,550.0,6519.636,360.4932,2294.4786,100.0,96.22,114.41,226.072,83.585,286.248,0,0,0,1,0,0,0,-0.6814,-0.0517,-0.1544,-0.012,0.1962,0.1
184,4,0,173.8099,550.0,-6630.6737,1891.8734,596.0053,100.0,97.06,128.26,317.276,268.939,263.532,0,0,0,1,0,0,0,-1.0,0.0167,-0.1226,0.04,-0.1,0.1
184,5,1,110.5767,550.0,-4325.138,-1554.2351,5174.7247,85.64,97.06,129.84,359.035,127.609,264.16,0,0,0,1,0,0,0,-0.5507,-0.0428,-0.1228,-0.1395,-0.1,0.1
184,6,1,136.6055,550.0,-3858.932,-4311.4606,3797.3928,100.0,95.77,152.82,321.557,90.597,345.174,0,0,0,1,0,0,0,-0.1012,0.2014,-0.13,-0.2815,-0.1,0.1
184,7,1,31.5843,550.0,-887.4082,6223.4953,2894.9705,100.0,98.86,127.65,277.441,96.14,102.31,0,0,0,1,0,0,0,-0.4033,-0.1985,-0.0823,0.0131,0.4504,0.1
184,8,1,194.1892,550.0,-418.8492,-6774.1475,-1354.892,100.0,96.88,129.4,113.897,43.563,175.768,0,0,0,1,0,0,0,-0.7511,-0.0778,-0.0396,-0.0033,-0.1,0.1
184,9,1,145.2386,550.0,-3521.8539,-5056.1787,3151.4826,100.0,96.97,127.27,338.979,248.911,101.191,0,0,0,1,0,0,0,-0.8043,-0.1333,-0.212,0.1212,0.039,0.1
185,0,0,127.1258,550.0,-3377.0992,4132.0155,4407.0274,100.0,96.97,130.92,126.458,349.998,67.352,0,0,0,1,0,0,0,-0.9067,-0.0157,-0.2429,0.0344,-0.0063,0.1
185,1,0,109.1218,550.0,-1380.0813,4326.9348,5222.3799,96.65,96.97,151.49,266.309,194.155,296.139,0,0,0,1,0,1,0,-0.5834,0.1049,-0.1784,-0.1906,-0.1,0.1
185,2,0,83.0375,550.0,1697.5175,3862.1159,5486.596,95.27,97.0,140.8,358.211,203.551,263.621,0,0,0,1,0,1,0,-0.145,-0.1716,-0.0112,-0.0575,-0.2,0.1
185,3,0,24.647,550.0,6515.8182,362.0308,2305.0571,100.0,96.22,114.83,220.358,80.996,276.248,0,0,0,1,0,0,0,-0.6929,0.0014,-0.1696,-0.033,0.2278,0.1
185,4,0,175.2577,550.0,-6667.0039,1800.6896,456.9654,100.0,97.06,128.68,307.488,269.74,255.717,0,0,0,1,0,0,0,-1.0,0.0666,-0.1414,0.0109,-0.1,0.1
185,5,1,111.0297,550.0,-4326.3618,-1601.7004,5159.2044,87.78,97.06,130.27,355.441,125.739,254.17,0,0,0,1,0,0,0,-1.0,0.0305,-0.2482,0.0208,-0.1,0.1
185,6,1,135.1695,550.0,-3911.5228,-4173.1035,3896.8498,100.0,95.77,153.29,323.392,88.925,335.174,0,0,0,1,0,0,0,-0.0783,0.2294,-0.1336,-0.2879,-0.1,0.1
185,7,1,32.3071,550.0,-933.5824,6188.8424,2954.1319,100.0,98.86,128.07,267.441,97.065,96.263,0,0,0,1,0,0,0,-0.4765,-0.1245,-0.1066,-0.0273,0.4639,0.1
185,8,1,195.4734,550.0,-330.0651,-6754.014,-1474.6502,100.0,96.88,129.81,103.91,41.89,172.056,0,0,0,1,0,0,0,-0.8313,-0.0007,-0.0661,-0.0488,-0.1,0.1
185,9,1,146.612,550.0,-3466.6148,-5160.4907,3041.7361,100.0,96.97,127.71,337.912,248.324,92.149,0,0,0,1,0,0,0,-0.8829,-0.0616,-0.233,0.084,0.0372,0.1
186,0,0,128.2645,550.0,-3489.4511,4109.6958,4339.8586,100.0,96.97,131.35,119.475,349.583,57.507,0,0,0,1,0,0,0,-0.8953,-0.0195,-0.2414,0.0339,-0.0001,0.1
186,1,0,108.8815,550.0,-1347.0474,4328.2272,5229.9287,95.81,96.97,150.73,266.978,193.134,286.139,0,0,0,1,0,1,0,-0.5911,0.1005,-0.1792,-0.1861,-0.1,0.1
186,2,0,84.7669,550.0,1501.9107,3917.5243,5504.3173,94.49,97.0,140.01,348.211,200.477,264.286,0,0,0,1,0,1,0,-0.2459,-0.1601,-0.026,0.003,-0.1,0.1
186,3,0,24.7902,550.0,6511.1845,365.2773,2317.6045,100.0,96.22,115.25,214.644,78.322,266.248,0,0,0,1,0,0,0,-0.6828,0.0,-0.1691,-0.0302,0.2595,0.1
186,4,0,176.7005,550.0,-6699.184,1708.7922,318.1255,100.0,97.06,129.1,297.733,270.469,247.907,0,0,0,1,0,0,0,-1.0,0.0655,-0.1422,0.0091,-0.1,0.1
186,5,1,111.5233,550.0,-4327.3474,-1653.7617,5141.9236,89.92,97.06,130.7,351.862,123.745,244.192,0,0,0,1,0,0,0,-1.0,0.0309,-0.2475,0.0228,-0.1,0.1
186,6,1,133.7662,550.0,-3960.3426,-4035.1484,3991.6794,100.0,95.77,153.76,325.358,87.201,325.174,0,0,0,1,0,0,0,0.1371,0.2635,-0.1034,-0.3653,-0.1,0.1
186,7,1,33.0565,550.0,-981.6557,6151.9486,3014.9828,100.0,98.86,128.5,257.441,97.937,90.201,0,0,0,1,0,0,0,-0.4641,-0.1275,-0.1064,-0.0275,0.4767,0.1
186,8,1,196.7403,550.0,-242.3734,-6731.0342,-1592.066,100.0,96.88,130.22,93.924,40.183,168.318,0,0,0,1,0,0,0,-0.8292,-0.0001,-0.0674,-0.0542,-0.1,0.1
186,9,1,147.9967,550.0,-3409.1021,-5262.8266,2929.3207,100.0,96.97,128.15,336.814,247.621,83.15,0,0,0,1,0,0,0,-0.8784,-0.064,-0.2322,0.0849,0.0349,0.1
187,0,0,129.4227,550.0,-3602.4512,4085.5285,4269.7825,100.0,96.97,131.78,112.48,349.049,47.678,0,0,0,1,0,0,0,-0.8834,-0.0233,-0.2399,0.0334,0.0056,0.1
187,1,0,108.6823,550.0,-1318.79,4329.4481,5236.1162,94.98,96.97,149.98,267.693,192.128,276.139,0,0,0,1,0,1,0,0.8085,0.0915,0.0319,-0.3376,-0.1,0.1
187,2,0,86.5231,550.0,1301.9255,3970.6337,5517.1821,93.68,97.0,139.25,338.211,197.456,264.924,0,0,0,1,0,1,0,0.1516,-0.2005,0.1061,-0.0514,-0.1,0.1
187,3,0,24.9561,550.0,6505.7187,370.2404,2332.1208,100.0,96.22,115.67,208.929,75.564,256.248,0,0,0,1,0,0,0,-0.6726,-0.0012,-0.169,-0.0274,0.2913,0.1
187,4,0,178.1373,550.0,-6727.2228,1616.3031,179.661,100.0,97.06,129.52,288.011,271.127,240.101,0,0,0,1,0,0,0,-1.0,0.0644,-0.1431,0.0072,-0.1,0.1
187,5,1,112.0576,550.0,-4328.0316,-1710.3733,5122.7929,92.06,97.06,131.13,348.299,121.628,234.226,0,0,0,1,0,0,0,-1.0,0.031,-0.2464,0.0249,-0.1,0.1
187,6,1,132.3962,550.0,-4005.5147,-3897.9185,4081.951,100.0,95.77,154.23,327.454,85.428,315.174,0,0,0,1,0,0,0,0.1378,0.2588,-0.0999,-0.36,-0.1,0.1
187,7,1,33.833,550.0,-1031.6377,6112.6938,3077.4892,100.0,98.86,128.92,247.441,98.756,84.126,0,0,0,1,0,0,0,-0.4517,-0.1305,-0.1061,-0.0276,0.4888,0.1
187,8,1,197.9891,550.0,-155.8725,-6705.3668,-1707.0445,100.0,96.88,130.64,83.937,38.442,164.549,0,0,0,1,0,0,0,-0.8269,0.0006,-0.0686,-0.0596,-0.1,0.1
187,9,1,149.392,550.0,-3349.3307,-5363.0062,2814.3186,100.0,96.97,128.59,335.682,246.803,74.194,0,0,0,1,0,0,0,-0.8741,-0.0663,-0.2313,0.0858,0.0319,0.1
188,0,0,130.5999,550.0,-3715.9411,4059.4544,4196.7669,100.0,96.97,132.22,105.422,348.411,37.903,0,0,0,1,0,0,0,-0.9406,-0.1267,-0.2062,0.1059,0.0107,0.1
188,1,0,108.5242,550.0,-1295.3239,4330.6468,5240.9804,94.17,96.97,149.22,268.422,191.15,266.139,0,0,0,1,0,1,0,0.8807,0.0289,0.0551,-0.2841,-0.1,0.1
188,2,0,88.3062,550.0,1097.6748,4021.2404,5524.9413,92.86,97.0,138.49,328.211,194.493,265.539,0,0,0,1,0,1,0,0.143,-0.23,0.1167,-0.0465,-0.1,0.1
188,3,0,25.1447,550.0,6499.4011,376.9286,2348.6061,100.0,96.22,116.09,203.185,72.73,246.248,0,0,0,1,0,0,0,-0.64,-0.0583,-0.1531,-0.0017,0.3581,0.1
188,4,0,179.5673,550.0,-6751.1418,1523.3458,41.7455,100.0,97.06,129.94,278.295,271.722,232.31,0,0,0,1,0,0,0,-1.0,0.0141,-0.1265,0.0314,-0.1,0.1
188,5,1,112.6322,550.0,-4328.3449,-1771.4842,5101.7169,94.21,97.06,131.56,344.727,119.397,224.284,0,0,0,1,0,0,0,-1.0,-0.0164,-0.2286,0.0468,-0.1,0.1
188,6,1,131.0601,550.0,-4047.1696,-3761.7234,4167.7448,100.0,95.77,154.7,329.661,83.607,305.174,0,0,0,1,0,0,0,0.1337,0.2222,-0.0936,-0.3431,-0.1,0.1
188,7,1,34.637,550.0,-1083.536,6070.9523,3141.6125,100.0,98.86,129.35,237.441,99.534,78.056,0,0,0,1,0,0,0,-0.3616,-0.2048,-0.0818,0.0107,0.5002,0.1
188,8,1,199.2191,550.0,-70.6571,-6677.1755,-1819.4988,100.0,96.88,131.05,73.937,36.678,160.767,0,0,0,1,0,0,0,-0.7475,-0.0718,-0.0454,-0.027,-0.1,0.1
188,9,1,150.7971,550.0,-3287.3222,-5460.8527,2696.8207,100.0,96.97,129.03,334.481,245.879,65.299,0,0,0,1,0,0,0,-0.7903,-0.1392,-0.2097,0.123,0.0284,0.1
189,0,0,131.7957,550.0,-3829.7575,4031.4172,4120.7856,100.0,96.97,132.67,98.299,347.67,28.18,0,0,0,1,0,0,0,-0.9336,-0.1292,-0.2055,0.1055,0.0154,0.1
189,1,0,108.4074,550.0,-1276.6606,4331.8656,5244.5513,93.36,96.97,148.45,269.174,190.159,256.139,0,0,0,1,0,1,0,0.4301,0.0451,-0.0249,-0.2811,-0.1,0.1
189,2,0,90.1163,550.0,889.2927,4069.1347,5527.345,92.04,97.0,137.73,318.211,191.59,266.13,0,0,0,1,0,1,0,0.1463,-0.2282,0.1182,-0.0493,-0.1,0.1
189,3,0,25.3562,550.0,6492.2086,385.3512,2367.06,100.0,96.22,116.51,197.412,69.819,236.248,0,0,0,1,0,0,0,-0.6296,-0.0596,-0.1534,0.0007,0.438,0.1
189,4,0,180.9895,550.0,-6770.975,1430.0449,-95.4498,100.0,97.06,130.36,268.586,272.253,224.534,0,0,0,1,0,0,0,-1.0,0.0136,-0.1276,0.0289,-0.1,0.1
189,5,1,113.2472,550.0,-4328.2117,-1837.0369,5078.5943,96.35,97.06,131.99,341.147,117.053,214.366,0,0,0,1,0,0,0,-1.0,-0.018,-0.2264,0.05,-0.1,0.1
189,6,1,129.7583,550.0,-4085.4437,-3626.8591,4249.151,100.0,95.77,155.15,331.935,81.733,295.174,0,0,0,1,0,0,0,-0.1553,0.1325,-0.1089,-0.2494,-0.1,0.1
189,7,1,35.4689,550.0,-1137.3563,6026.5936,3207.309,100.0,98.86,129.78,227.441,100.271,71.991,0,0,0,1,0,0,0,-0.3508,-0.2064,-0.0815,0.0101,0.5111,0.1
189,8,1,200.4295,550.0,13.1827,-6646.6289,-1929.35,100.0,96.88,131.47,63.937,34.891,156.968,0,0,0,1,0,0,0,-0.7464,-0.0701,-0.0468,-0.0335,-0.1,0.1
189,9,1,152.2112,550.0,-3223.1048,-5556.1935,2576.9264,100.0,96.97,129.48,333.209,244.851,56.466,0,0,0,1,0,0,0,-0.7875,-0.1404,-0.2091,0.123,0.0244,0.1
190,0,0,133.0096,550.0,-3943.7329,4001.3636,4041.8191,100.0,96.97,133.11,91.094,346.838,18.497,0,0,0,1,0,0,0,-0.7789,-0.1654,-0.1834,0.0795,0.0196,0.1
190,1,0,108.3317,550.0,-1262.8083,4333.1404,5246.8515,92.53,96.97,147.69,269.955,189.1,246.139,0,0,0,1,0,1,0,-0.2955,0.0588,-0.138,-0.221,-0.1,0.1
190,2,0,91.9535,550.0,676.9353,4114.1016,5524.1441,91.23,97.0,136.97,308.211,188.707,266.765,0,0,0,1,0,1,0,-0.1515,-0.2368,0.0417,0.0892,-0.1,0.1
190,3,0,25.5907,550.0,6484.1141,395.5181,2387.482,100.0,96.22,116.93,191.608,66.831,226.25,0,0,0,1,0,0,0,-0.6191,-0.0609,-0.1539,0.0031,0.5181,0.1
190,4,0,182.4031,550.0,-6786.7687,1336.5256,-231.7569,100.0,97.06,130.77,258.824,272.785,216.745,0,0,0,1,0,0,0,-0.5205,-0.1057,0.0021,-0.0245,-0.1,0.1
190,5,1,113.9023,550.0,-4327.5501,-1906.9677,5053.3183,98.48,97.06,132.42,337.525,114.607,204.471,0,0,0,1,0,0,0,-0.9074,-0.082,-0.202,0.0438,-0.1,0.1
190,6,1,128.4914,550.0,-4120.4788,-3493.6076,4326.2687,100.0,95.77,155.6,334.296,79.79,285.174,0,0,0,1,0,0,0,-0.0387,0.1769,-0.1358,-0.2499,-0.1,0.1
190,7,1,36.3291,550.0,-1193.102,5979.4817,3274.53,100.0,98.86,130.21,217.441,100.967,65.931,0,0,0,1,0,0,0,-0.34,-0.208,-0.0812,0.0094,0.5213,0.1
190,8,1,201.6198,550.0,95.5608,-6613.8995,-2036.5271,100.0,96.88,131.91,53.937,33.145,153.098,0,0,0,1,0,0,0,-0.1647,-0.1815,0.0825,-0.1434,-0.1,0.1
190,9,1,153.6337,550.0,-3156.7137,-5648.8613,2454.7434,100.0,96.97,129.93,331.832,243.742,47.696,0,0,0,1,0,0,0,-0.8415,-0.211,-0.1618,0.127,0.0197,0.1
191,0,0,134.2411,550.0,-4057.6959,3969.244,3959.8544,100.0,96.97,133.55,83.805,345.915,8.853,0,0,0,1,0,0,0,-0.7719,-0.1675,-0.1829,0.0785,0.0232,0.1
191,1,0,108.2973,550.0,-1253.772,4334.5001,5247.8954,91.71,96.97,146.94,270.764,187.971,236.139,0,0,0,1,0,1,0,-0.299,0.0543,-0.1379,-0.2171,-0.1,0.1
191,2,0,93.8176,550.0,460.7812,4155.9218,5515.0916,90.41,97.0,136.2,298.211,185.847,267.444,0,0,0,1,0,1,0,-0.1468,-0.2361,0.044,0.0873,-0.1,0.1
191,3,0,25.8483,550.0,6475.0872,407.4403,2409.8712,100.0,96.22,117.35,185.772,63.765,216.254,0,0,0,1,0,0,0,-0.6084,-0.0621,-0.1547,0.0053,0.5985,0.1
191,4,0,183.8072,550.0,-6798.5815,1242.9133,-367.0117,100.0,97.06,131.18,249.01,273.317,208.943,0,0,0,1,0,0,0,-0.5158,-0.1053,0.0007,-0.0289,-0.1,0.1
191,5,1,114.5974,550.0,-4326.2725,-1981.2057,5025.7767,100.0,97.06,132.86,333.861,112.063,194.6,0,0,0,1,0,0,0,-0.8953,-0.0854,-0.1984,0.0488,-0.1,0.1
191,6,1,127.26,550.0,-4152.4212,-3362.2365,4399.2051,100.0,95.77,156.06,336.745,77.781,275.174,0,0,0,1,0,0,0,-0.0352,0.1738,-0.1332,-0.2449,-0.1,0.1
191,7,1,37.218,550.0,-1250.7738,5929.4755,3343.2209,100.0,98.86,130.64,207.441,101.624,59.875,0,0,0,1,0,0,0,-0.3292,-0.2097,-0.0809,0.0088,0.531,0.1
191,8,1,202.7891,550.0,176.3961,-6579.163,-2140.967,100.0,96.88,132.35,43.937,31.44,149.152,0,0,0,1,0,0,0,-0.1572,-0.1793,0.0811,-0.1497,-0.1,0.1
191,9,1,155.0637,550.0,-3088.1907,-5738.6944,2330.3876,100.0,96.97,130.38,330.35,242.552,38.99,0,0,0,1,0,0,0,-0.8374,-0.2121,-0.1612,0.1265,0.0145,0.1
192,0,0,135.4897,550.0,-4171.4715,3935.0127,3874.886,100.0,96.97,134.0,76.431,344.9,359.247,0,0,0,1,0,0,0,-0.7649,-0.1695,-0.1824,0.0775,0.0264,0.1
192,1,0,108.3041,550.0,-1249.5537,4335.9672,5247.6895,90.89,96.97,146.18,271.597,186.774,226.139,0,0,0,1,0,1,0,-0.3024,0.0498,-0.1378,-0.2133,-0.1,0.1
192,2,0,95.7086,550.0,241.0328,4194.3723,5499.9441,89.6,97.0,135.44,288.211,183.009,268.165,0,0,0,1,0,1,0,-0.1422,-0.2354,0.0463,0.0853,-0.1,0.1
192,3,0,26.1292,550.0,6465.0934,421.129,2434.2265,100.0,96.22,117.78,179.906,60.622,206.263,0,0,0,1,0,0,0,-0.5976,-0.0632,-0.1557,0.0074,0.679,0.1
192,4,0,185.201,550.0,-6806.4836,1149.333,-501.0543,100.0,97.06,131.6,239.143,273.849,201.123,0,0,0,1,0,0,0,-0.5112,-0.1047,-0.0009,-0.0335,-0.1,0.1
192,5,1,115.3323,550.0,-4324.2854,-2059.6728,4995.8528,100.0,97.06,133.29,330.153,109.421,184.755,0,0,0,1,0,0,0,-0.8822,-0.089,-0.1944,0.0533,-0.1,0.1
192,6,1,126.0643,550.0,-4181.4201,-3232.9992,4468.0738,100.0,95.77,156.51,339.279,75.706,265.174,0,0,0,1,0,0,0,-0.032,0.1708,-0.1312,-0.2401,-0.1,0.1
192,7,1,38.1361,550.0,-1310.3696,5876.4287,3413.3208,100.0,98.86,131.07,197.441,102.239,53.823,0,0,0,1,0,0,0,-0.3184,-0.2113,-0.0806,0.0082,0.5402,0.1
192,8,1,203.9369,550.0,255.6116,-6542.5976,-2242.6147,100.0,96.88,132.79,33.937,29.774,145.129,0,0,0,1,0,0,0,-0.1499,-0.1769,0.0795,-0.156,-0.1,0.1
192,9,1,156.5005,550.0,-3017.5842,-5825.5376,2203.9824,100.0,96.97,130.83,328.76,241.282,30.347,0,0,0,1,0,0,0,-0.8333,-0.213,-0.1607,0.1259,0.0087,0.1
193,0,0,136.7548,550.0,-4284.8814,3898.6282,3786.9157,100.0,96.97,134.44,68.994,343.778,349.681,0,0,0,1,0,0,0,-0.8412,-0.1257,-0.2132,0.0766,0.0289,0.1
193,1,0,108.3521,550.0,-1250.1525,4337.5573,5246.2326,90.07,96.97,145.41,272.453,185.508,216.139,0,0,0,1,0,1,0,-0.3055,0.0453,-0.1376,-0.2094,-0.1,0.1
193,2,0,97.6265,550.0,17.917,4229.2271,5478.4631,88.79,97.0,134.68,278.211,180.196,268.928,0,0,0,1,0,1,0,-0.1376,-0.2348,0.0486,0.0834,-0.1,0.1
193,3,0,26.4334,550.0,6454.0946,436.5965,2460.5461,100.0,96.22,118.2,174.007,57.4,196.276,0,0,0,1,0,0,0,-0.5867,-0.0641,-0.157,0.0094,0.9,0.1
193,4,0,186.5836,550.0,-6810.5568,1055.9092,-633.7296,100.0,97.06,132.01,229.224,274.38,193.284,0,0,0,1,0,0,0,-0.5067,-0.1041,-0.0024,-0.0381,-0.1,0.1
193,5,1,116.1069,550.0,-4321.4897,-2142.2826,4963.4255,100.0,97.06,133.72,326.353,106.75,174.876,0,0,0,1,0,0,0,-0.1177,-0.1813,-0.058,-0.069,-0.1,0.1
193,6,1,124.905,550.0,-4207.6276,-3106.1347,4532.9945,100.0,95.77,156.96,341.877,73.543,255.174,0,0,0,1,0,0,0,-0.2972,0.1275,-0.1759,-0.1544,-0.1,0.1
193,7,1,39.0839,550.0,-1371.8838,5820.1897,3484.7623,100.0,98.86,131.5,187.441,102.815,47.775,0,0,0,1,0,0,0,-0.3075,-0.2128,-0.0804,0.0077,0.5488,0.1
193,8,1,205.0625,550.0,333.1351,-6504.3834,-2341.4225,100.0,96.88,133.23,23.937,28.147,141.024,0,0,0,1,0,0,0,-0.1428,-0.1744,0.0779,-0.1624,-0.1,0.1
193,9,1,157.9433,550.0,-2944.9496,-5909.243,2075.6589,100.0,96.97,131.27,327.079,239.947,21.739,0,0,0,1,0,0,0,-0.6261,-0.1832,-0.1305,0.0719,0.0024,0.1
194,0,0,138.0358,550.0,-4397.7448,3860.0534,3695.9532,100.0,96.97,134.88,61.494,342.55,340.151,0,0,0,1,0,0,0,-0.834,-0.1275,-0.2127,0.0755,0.031,0.1
194,1,0,108.4413,550.0,-1255.5648,4339.2791,5243.5155,89.26,96.97,144.65,273.329,184.173,206.139,0,0,0,1,0,1,0,-0.3085,0.0409,-0.1373,-0.2056,-0.1,0.1
194,2,0,99.571,550.0,-208.3143,4260.2584,5450.4169,87.97,97.0,133.91,268.211,177.408,269.732,0,0,0,1,0,1,0,-0.1331,-0.2341,0.0509,0.0815,-0.1,0.1
194,3,0,26.7613,550.0,6442.0488,453.8554,2488.8277,100.0,96.22,118.62,168.075,54.099,186.294,0,0,0,1,0,0,0,-0.5757,-0.065,-0.1585,0.0113,0.9,0.1
194,4,0,187.9542,550.0,-6810.8935,962.7649,-764.8882,100.0,97.06,132.43,219.254,274.909,185.424,0,0,0,1,0,0,0,-0.5024,-0.1032,-0.004,-0.0429,-0.1,0.1
194,5,1,116.9209,550.0,-4317.7811,-2228.9404,4928.3702,100.0,97.06,134.15,322.463,104.052,164.962,0,0,0,1,0,0,0,-0.1079,-0.1825,-0.0536,-0.0702,-0.1,0.1
194,6,1,123.7824,550.0,-4231.1973,-2981.8677,4594.0914,100.0,95.77,157.42,344.568,71.308,245.174,0,0,0,1,0,0,0,-0.0152,0.186,-0.1441,-0.2433,-0.1,0.1
194,7,1,40.0617,550.0,-1435.3073,5760.602,3557.4708,100.0,98.86,131.93,177.441,103.351,41.731,0,0,0,1,0,0,0,-0.2966,-0.2144,-0.0801,0.0072,0.557,0.1
194,8,1,206.1652,550.0,408.8992,-6464.7015,-2437.3505,100.0,96.88,133.67,13.937,26.559,136.835,0,0,0,1,0,0,0,-0.1359,-0.1717,0.0763,-0.1687,-0.1,0.1
194,9,1,159.3911,550.0,-2870.3486,-5989.6708,1945.5549,100.0,96.97,131.71,325.306,238.547,13.167,0,0,0,1,0,0,0,-0.6225,-0.1845,-0.13,0.0713,-0.0045,0.1
195,0,0,139.3323,550.0,-4509.8786,3819.256,3602.0161,100.0,96.97,135.32,53.928,341.216,330.659,0,0,0,1,0,0,0,-0.8269,-0.1293,-0.2123,0.0743,0.0324,0.1
195,1,0,108.5718,550.0,-1265.7837,4341.1349,5239.521,88.44,96.97,143.89,274.223,182.769,196.139,0,0,0,1,0,1,0,-0.3114,0.0364,-0.1369,-0.2017,-0.1,0.1
195,2,0,101.5421,550.0,-437.3841,4287.2376,5415.5821,87.16,97.0,133.15,258.211,174.647,270.576,0,0,0,1,0,1,0,-0.1287,-0.2335,0.0533,0.0796,-0.1,0.1
195,3,0,27.1129,550.0,6428.91,472.919,2519.0683,100.0,96.22,119.05,162.111,50.718,176.318,0,0,0,1,0,0,0,-0.5664,-0.0654,-0.159,0.0102,0.6785,0.1
195,4,0,189.312,550.0,-6807.5969,870.0217,-894.3864,100.0,97.06,132.84,209.254,275.434,177.54,0,0,0,1,0,0,0,-0.4983,-0.1023,-0.0057,-0.0478,-0.1,0.1
195,5,1,117.7741,550.0,-4313.0499,-2319.5424,4890.5588,100.0,97.06,134.57,318.55,101.267,155.037,0,0,0,1,0,0,0,-0.484,-0.0441,-0.1754,-0.0233,-0.1,0.1
195,6,1,122.6969,550.0,-4252.2837,-2860.4089,4651.4928,100.0,95.77,157.87,347.35,69.001,235.174,0,0,0,1,0,0,0,-0.0163,0.1822,-0.1438,-0.238,-0.1,0.1
